	miRNA_names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	change
227	hsa-mir-3912	2.40384210697332	-0.809609804218038	0.18336487262669	-4.41529390346378	1.00872845239743e-05	3.70010181262378e-05	No change
228	hsa-mir-3913-1	4.01000249868981	0.822690906207768	0.202643735107548	4.05978949100571	4.91169776292682e-05	0.000164104010528795	No change
229	hsa-mir-3913-2	4.30051192047158	0.606982172541406	0.194806475753762	3.11582133085062	0.00183433376260628	0.00456992977851622	No change
230	hsa-mir-3922	2.39012960850598	0.920433399659489	0.261774439080484	3.5161316853266	0.00043788374054255	0.00124572866121346	No change
231	hsa-mir-3928	3.8324025331583	0.722999568225035	0.213244174905814	3.39047745873654	0.000697709920009002	0.00189724274778473	No change
235	hsa-mir-409	102.314941723733	0.606400849114254	0.125605036518528	4.82783864343532	1.3802285308918e-06	5.50813422976266e-06	No change
236	hsa-mir-411	30.1032810249834	-0.734232044939198	0.146340811300767	-5.01727466461947	5.24096154884353e-07	2.18246804594354e-06	No change
237	hsa-mir-421	11.984150710523	0.985327802007995	0.16508483899555	5.96861473169292	2.39276363175236e-09	1.40310357181669e-08	No change
238	hsa-mir-423	531.263527935404	0.190827562773752	0.0772654130752652	2.46976693941782	0.013520110435898	0.0277484171327239	No change
239	hsa-mir-424	285.942895629784	0.451089992428655	0.150615787360473	2.99497151217654	0.00274470474877748	0.00651772863208315	No change
240	hsa-mir-425	923.855202809052	0.884110105600964	0.151376092877394	5.84048702008077	5.20484406475677e-09	2.95169446303969e-08	No change
241	hsa-mir-429	1123.64614499436	0.67459187497723	0.204727232085699	3.29507641999891	0.000983949177772745	0.00260173064797579	No change
243	hsa-mir-4423	0.505313497816521	-0.823315470713602	0.323663394269676	-2.54373983987703	0.0109672735586605	0.0230019216729083	No change
246	hsa-mir-4473	2.35175116087508	0.747528917788303	0.285322170734397	2.61994683365902	0.00879434764606871	0.0190470544495257	No change
247	hsa-mir-4479	0.421257018667998	0.829379895014928	0.367989483035921	2.25381412580742	0.0242078637797701	0.0465785236119684	No change
248	hsa-mir-4484	0.698493515447512	-0.820263749099895	0.316822593423002	-2.58903173614493	0.00962462238125989	0.0205866612720745	No change
249	hsa-mir-4491	1.88805919932768	-0.961348884209037	0.246664166008783	-3.89739985245691	9.72310096315088e-05	0.000310419001119854	No change
251	hsa-mir-450a-1	13.0148976182864	0.575950194705865	0.157368745430635	3.6598766364299	0.000252336701056036	0.000750049090725182	No change
252	hsa-mir-450a-2	12.9715151403464	0.455440873739864	0.153265956753454	2.97157231382109	0.00296279091634036	0.00701627958759722	No change
253	hsa-mir-450b	31.9026902033926	0.83331091233332	0.127370063493256	6.54243932584239	6.05233937105937e-11	4.38413154441443e-10	No change
255	hsa-mir-4521	1.55830219847239	-0.923337385057377	0.215054157497331	-4.29351097324791	1.75869618175897e-05	6.26444673006706e-05	No change
259	hsa-mir-454	31.3091544460201	0.565583937481104	0.103444054692055	5.46753449644644	4.56338417420283e-08	2.22239387466827e-07	No change
260	hsa-mir-455	819.728746963504	0.786731136551627	0.181542670981353	4.3335879785113	1.46698615890622e-05	5.26892528740485e-05	No change
268	hsa-mir-4668	6.40129546401763	0.528741158685537	0.168732647353278	3.1336031703367	0.00172674203742097	0.00433950914360605	No change
269	hsa-mir-4676	3.62549880229695	0.762017474370457	0.238936643583436	3.18920305794102	0.00142665625751462	0.00362766281409321	No change
274	hsa-mir-4707	0.925797950823811	0.981310638506383	0.38189225703645	2.56960077201231	0.0101815774478594	0.0215639306143854	No change
277	hsa-mir-4724	2.95865301768983	0.743633458994812	0.295566093110532	2.51596335414806	0.0118707524865306	0.0247762436885941	No change
278	hsa-mir-4726	0.64092564456183	0.930773989609464	0.364794986192636	2.55149885508007	0.0107260676532671	0.0225509032124786	No change
279	hsa-mir-4727	0.390010569627303	-0.794337321009865	0.321945181639505	-2.46730613256799	0.0136133915979956	0.0278447387770269	No change
283	hsa-mir-4742	1.71561379429081	0.776396389346611	0.254055512046975	3.0560108028794	0.00224303174185105	0.00544646017317072	No change
289	hsa-mir-4772	35.2336522142409	0.559831148228975	0.167696897586959	3.33835125327036	0.000842771392928347	0.00228449352422715	No change
293	hsa-mir-4802	0.6738015610309	0.809599170979898	0.338463649323952	2.39198263269037	0.0167576353130306	0.0333604656809062	No change
297	hsa-mir-487a	4.41746594967667	0.484726258619285	0.193349395378081	2.50699650584083	0.0121761915344997	0.0252912701270813	No change
